Orig Label	Perturbation	True NPN	N1	Sentence Raw Text
Y	0	Y	paycheck	"People complained about living "" paycheck to paycheck . """
Y	0	Y	paycheck	It took him twenty minutes to drive across town to the crime scene , in a high-crime residential area where minimum- wage workers lived paycheck to paycheck .
Y	0	Y	paycheck	Justin was happy living paycheck to paycheck .
Y	0	Y	paycheck	"A jar of Earth 's Best carrots of nonorganic competitors . "" Today many people live paycheck to paycheck ; they are n't in a position to pay out a lot of extra money , "" says Jeffrey Wellman , manager of How On Earth ."
Y	0	Y	paycheck	"We spent $400 a month and went paycheck to paycheck . """
Y	0	Y	paycheck	Real wages have declined severely for men over the last two decades , and living paycheck to paycheck is first home ( or more specifically , coming up with a chunk of money for a down payment ) is an almost heroic accomplishment -- and one that fewer and fewer of us will ever experience .
Y	0	Y	paycheck	"For his part , Troutt likes to point to the beautician who was able to buy a house after working "" A lot of people live paycheck to paycheck , "" he says . """
Y	0	Y	paycheck	When we live paycheck to paycheck saving can seem like a joke .
Y	0	Y	paycheck	"We were living paycheck to paycheck . """
Y	0	Y	paycheck	You ca n't predict when you 'll have to pay for an emergency dental situation having a money cushion - rather than living paycheck to paycheck - lets you cover surprise incidentals and sleep better at night .
Y	0	Y	paycheck	By Shira J. Boss // Falling short BECKY AND AARON GEORGE Fenton , Michigan Parents of three children , ages one , four , and seven Occupation Becky , 30 , is a social worker ; Aaron , 31 , works as a prison guard Combined income $75,000 Goal Stop living paycheck to paycheck Becky George worked part-time and then took an extended maternity leave after having her third child , and the family built up about $8,000 in credit card debt .
Y	0	Y	paycheck	"It 's paycheck to paycheck , "" says Matt ."
Y	0	Y	paycheck	"Tom recalls hard times when there was n't enough to cover the mortgage , without a lot , "" he says . "" I do n't live paycheck to paycheck now ."
Y	0	Y	paycheck	Lower-paid employees are the least likely to participate because they reap fewer tax benefits , seldom receive a company match , and are often living paycheck to paycheck .
Y	0	Y	paycheck	According to one study , graduates burdened with student loans are far more likely than nonborrowers to live paycheck to paycheck , run up credit-card debt , postpone buying a house and even delay having children .
Y	0	Y	paycheck	"We were n't living hand to mouth , but we were paycheck to paycheck , "" Ray recalls ."
Y	0	Y	paycheck	When I decided to stay home to take care of our twins , we found ourselves living paycheck to paycheck , and craved our former quality of life .
Y	0	Y	paycheck	"Between groceries , gas , credit cards , and house payments , my husband and I live paycheck to paycheck and have zero savings . "" "" I want to move , but I have no savings . "" April Tilley , 39 , Winston-Salem , NC Married mother really like to move to a new neighborhood so that my children can continue school with the same kids -- where"
Y	0	Y	paycheck	"We live paycheck to paycheck , "" says Nancy , 35 , an administrative assistant for the Las Cruces , NM , police . """
Y	0	Y	paycheck	You are gainfully employed and not living paycheck to paycheck .
Y	0	Y	paycheck	"The tenets of the prosperity gospel , and the practical advice that pastors often give their parishioners , help immigrants learn "" not just how to survive but how to thrive ; not just live paycheck to paycheck but handle money- manage complicated payrolls , invest way , they become assimilated . """
Y	0	Y	paycheck	"Sue lives , as she says , "" paycheck to paycheck , "" while Sharon owns a thriving business ."
Y	0	Y	paycheck	My husband andi always maintained an emergency fund , but living paycheck to paycheck forced us to cash out what little we had saved .
Y	0	Y	paycheck	Many of us living paycheck to paycheck or contract to contract find it hard to sock away the recommended 15 percent of take-home pay .
Y	0	Y	paycheck	When a bank takes a data snapshot of a neighborhood , sees that a majority of the residents lives paycheck to paycheck , and puts in a high-interest payday loan office , they 're using people 's data against them in a way that 's perfectly legal but not ethical , and likely to become more common . #
Y	0	Y	paycheck	The strain on their resources has left the @@4122823 living paycheck to paycheck and occasionally charging expenses unrelated to infertility .
Y	0	Y	paycheck	The film , though not a documentary , still challenges wages for America 's migrant workers . # Maria Shriver was the executive producer for Paycheck to Paycheck : The Life and Times of Katrina Gilbert , an HBO documentary that also premiered in March .
Y	0	Y	paycheck	"Whether you receive an inheritance , a milestone gift or a tax refund , here 's how a windfall can improve any financial situation . # IF YOU 'RE JUST STARTING OUT # Fifty-six percent of millennials live paycheck to paycheck , and 45 percent of millennial women say they are "" overwhelmed "" by debt , according to a 2014 Wells Fargo study ."
Y	0	Y	paycheck	It speaks , do n't have access to healthy food , live paycheck to paycheck and know that something has got to give .
Y	0	Y	paycheck	At first we were living paycheck to paycheck .
Y	0	Y	paycheck	-- Jacqueline Graniel spent her whole childhood in Southern California assuming other families also lived paycheck to paycheck .
Y	0	Y	paycheck	ANN ARBOR Southern California assuming other families also lived paycheck to paycheck .
Y	0	Y	paycheck	We lived paycheck to paycheck .
Y	0	Y	paycheck	In a world where I , too , live paycheck to paycheck .
Y	0	Y	paycheck	"Even though the workers are eligible to receive back pay once the shutdown is over , many live paycheck to paycheck and are suffering financially . "" Every day I 'm getting need for a paycheck , "" Thomas said in a post on the union 's website . "" Some of them have already quit and many are considering quitting the federal workforce because of this shutdown . """
Y	0	Y	paycheck	"I have always been going paycheck to paycheck , "" Herrera said . "" Having to pay rent , and making sure he was taken care of and taking care of my kids , we figured out how much he needed for commissary and what we would go through a week as far as phone calls . """
Y	0	Y	paycheck	Getting sick or in an accident can lead to skyrocketing medical bills , a job layoff can mean the loss of a stable housing situation , and 78 percent of American workers are living paycheck to paycheck , according to a study by CareerBuilder .
Y	0	Y	paycheck	And if you have kids , it 's just going to be like a paycheck to paycheck thing where you 're really worried about your job .
Y	0	Y	paycheck	BECKY DILLY : And it 's just a lot of coupon clipping and it 's a lot of watching for sales and sometimes it 's just paycheck to paycheck .
Y	0	Y	paycheck	And I think it 's a business that brings a lot of sidekick income to the community , especially for the people who live paycheck to paycheck , who find a great entertainment value in this .
Y	0	Y	paycheck	His family lived paycheck to paycheck .
Y	0	Y	paycheck	It 's 11 minutes before the hour . 10:00-11:00 AM , Living paycheck to paycheck is not financially smart , and borrowing to cover between paychecks is not financially savvy , although it might be necessary .
Y	0	Y	paycheck	I just pretty much am living paycheck to paycheck myself right now .
Y	0	Y	paycheck	It is committed to low prices for its customers who live paycheck to paycheck .
Y	0	Y	paycheck	@!TOEWS : Yes , certainly , it 's a sizable investment for people , especially for people who really need it , people that are living paycheck to paycheck .
Y	0	Y	paycheck	These are the folks out there that are living paycheck to paycheck .
Y	0	Y	paycheck	This town is made up of people who live paycheck to paycheck , who work hard and those are the people that are suffering , those are the people that lost their homes and lost their livelihood .
Y	0	Y	paycheck	I mean , people are literally paycheck to paycheck , benefit to benefit . @!JUDY-WOODRUFF: So do we just -- does the country just live with this kind of contradictory information , you know , for some time to come ?
Y	0	Y	paycheck	@!STEF-GRAY-College: My American dream is just to not live paycheck to paycheck and just not feel the humiliation of that , and the humiliation of coming up short at the grocery store when I 'm trying to pay , the humiliation of having holes in my winter boots , with snow seeping in.
Y	0	Y	paycheck	These are families which certainly include most , if not , all middle- income families struggling paycheck to paycheck .
Y	0	Y	paycheck	Taking a look at some of your headlines , a new survey finds many American workers , thirty-six percent of them , say they live paycheck to paycheck all or most of the time of the recession .
Y	0	Y	paycheck	@!MICHAEL-SANTOLI# it 's much more a matter of the pinch on consumers who are paycheck to paycheck .
Y	0	Y	paycheck	We 're struggling with a stagnant economy , a failed health care law , and so many are living paycheck to paycheck .
Y	0	Y	paycheck	How do people do that , though , live-- living paycheck to paycheck ?
Y	0	Y	paycheck	There was a recent poll that was published that suggested that 60 percent of Americans are living paycheck to paycheck .
Y	0	Y	paycheck	If I 'm our nominee , how is Hillary Clinton going to lecture me about living paycheck to paycheck ?
Y	0	Y	paycheck	I was raised paycheck to paycheck.
Y	0	Y	paycheck	They do n't understand that there are millions and millions of American families who live paycheck to paycheck , who worry about car notes and children 's tuition bills .
Y	0	Y	paycheck	We definitely at times are living paycheck to paycheck .
Y	0	Y	paycheck	This is about the people -- about half of which in this country are living paycheck to paycheck and giving them a break on their taxes , giving them some tax relief and closing loopholes and curve outs which disproportionately benefit the very high income people , the very well-connected businesses .
Y	0	Y	paycheck	But also what we learned is when you lower tax rates , when you help people living paycheck to paycheck , when you put American businesses on a level playing field with foreign competition , you get faster economic growth , you get more jobs , you get more tax revenues .
Y	0	Y	paycheck	And the people were n't concerned with identity politics , they were concerned about their families and having to live paycheck to paycheck .
Y	0	Y	paycheck	The Democrats are coming out of the wilderness , but we 're coming out with a message that will resonate with the American people who work paycheck to paycheck , who want to see more than a trickle-down tax cut .
Y	0	Y	paycheck	Ahead , government workers living paycheck to paycheck deal with life without one .
Y	0	Y	paycheck	A career survey showed almost eighty percent of Americans said they live paycheck to paycheck .
Y	0	Y	paycheck	@1JESSICA-APPEL@2 @5Furloughed-Worker@6 : Making sure now that we have enough groceries in the house , that paycheck to paycheck is -- is everything for a small family like ours .
Y	0	Y	paycheck	And head to cbsthismorning.com for financial tips for furloughed workers living paycheck to paycheck during the partial government shutdown .
Y	0	Y	paycheck	He lives paycheck to paycheck and has n't had one for a week .
Y	0	Y	paycheck	@1SHANNON-MCLAY@2 : I think if anybody feels like you 're living paycheck to paycheck , nobody should feel like you 're living paycheck to paycheck , and sometimes that paycheck is too small .
Y	0	Y	paycheck	"Along the way , one of the guys said to us , in reaction to questions about going on the record and MeToo , he said to me : "" You know , Alex , I work paycheck to paycheck ."
Y	0	Y	paycheck	Yes , 77 percent of Americans are now living paycheck to paycheck .
Y	0	Y	paycheck	I 'm not living paycheck to paycheck anymore , but in the last few months I 've started to feel like I 'm over-qualified for some bits of my job , but the feeling has little or no philosophical weight to it .
Y	0	Y	paycheck	For most Americans , living paycheck to paycheck , spending ( after taxes ) pretty much equals income ( after taxes ) .
Y	0	Y	paycheck	"While we 're at it , let me show you this latest campaign video for Mitt Romney : "" Too many Americans are struggling to find work or are living paycheck to paycheck ."
Y	0	Y	paycheck	42 - According to one survey , 42 percent of all American workers are currently living paycheck to paycheck .
Y	0	Y	paycheck	That said , when I was living paycheck to paycheck , Wallmart saved me a TON of money .
Y	0	Y	paycheck	Most people are living paycheck to paycheck , praying to income ) tomorrow .
Y	0	Y	paycheck	The democratic party has enacted tax cuts in the 2009 stimulas package , most taxes which are paid mostly by the working class that live paycheck to paycheck .
Y	0	Y	paycheck	So it is is really aggravating to watch all these politicians become millionaires on the same salary that I am living paycheck to paycheck on .
Y	0	Y	paycheck	If you 're sick of living paycheck to paycheck or tired of having to work with such a tight budget , it 's time to pull yourself out of that financial rut .
Y	0	Y	paycheck	How about the fact that a lot of people are living paycheck to paycheck ?
Y	0	Y	paycheck	Those of use living paycheck to paycheck , or those of us who may be homeless due to negative impacts of horrible bank loans .
Y	0	Y	paycheck	If you feel the need to blame those middle class in debt , because they do n't live paycheck to paycheck , then why do you even make the case for going to college to get ahead ?
Y	0	Y	paycheck	Will then you too not be righteous down the road if you are n't living paycheck to paycheck and earn more than your parents ?
Y	0	Y	paycheck	"If you feel the need to blame those that make more money for "" drowning "" the lower middle class in debt , because they do n't live paycheck to paycheck , then why do you even make the case for going to college to get ahead ? """
Y	0	Y	paycheck	"In fact , my point was that paying for college should n't be an issue for someone making 250k/year unless -they- are living "" paycheck to paycheck . "" College is a worthwhile investment in your and your children 's personal capital IF the price of the investment is n't an onerous financial burden , and if you make 250k/year , it should n't be ( unless you happened to have ; I 'm sure that families"
Y	0	Y	paycheck	You live paycheck to paycheck and already live frugally .
Y	0	Y	paycheck	Do you have savings , or do you live paycheck to paycheck ?
Y	0	Y	paycheck	I am terrified another uber rich person who has no idea what it is like to live paycheck to paycheck or who has no clue what it is like for us middle and lower class to send our children to war for money .
Y	0	Y	paycheck	Amen , most people live paycheck to paycheck .
Y	0	Y	paycheck	Working teachers living paycheck to paycheck are in a poor position to resist .
Y	0	Y	paycheck	If I was n't saving much cash and living paycheck to paycheck , I 'd cut back . if food was as important to you as it is to me , you would .
Y	0	Y	paycheck	"Most employees live paycheck to paycheck , "" said German Ramos , a former manager at an Applebee 's in Newtown , Pa. , who supervised 60 workers . """
Y	0	Y	paycheck	"Having 1 out of every 2 Americans being "" poor "" , living paycheck to paycheck , disenfranchised , jobless , homeless- or near that , without any opportunity while a slim 1% enjoys an average of 1.3 million/year is problematic esp . because of the length of time the imbalance has remained ."
Y	0	Y	paycheck	Alcoholism World War II Mental Illness Trapped relationships Paycheck to paycheck More children than were wanted or could be afforded My parents did not have good roll models .
Y	0	Y	paycheck	The reason lower income people ascribe a higher number to perceived inflation is because when you live paycheck to paycheck price changes are simply more concerning .
Y	0	Y	paycheck	The ones in the upper percentile of this 50% pretty much live paycheck to paycheck .
Y	0	Y	paycheck	Your lender wants to see that you 're not living paycheck to paycheck .
Y	0	Y	paycheck	Payday loans are a great way to help the middle class that is being forced to live paycheck to paycheck by this economic downturn .
Y	0	Y	paycheck	I am now a lower middle class person .. living paycheck to paycheck praying to make ends meet and watching all these FREE handouts are making me sick !
Y	0	Y	paycheck	I am a lower middle class american he lives like many .... paycheck to paycheck .
Y	0	Y	paycheck	"For consumers who live paycheck to paycheck -- having spent tomorrow 's money -- an unplanned expense can truly put them in financial distress , "" she noted 35 . "" I think about it every day , "" she said ."
Y	0	Y	paycheck	We live paycheck to paycheck like most of middle America .
Y	0	Y	paycheck	We already live paycheck to paycheck ..
Y	0	Y	paycheck	I have 4 kids under 9 here , we live paycheck to paycheck too .
Y	0	Y	paycheck	So grab hold of your precious numbers and travel around , ask the common folks on the street if these numbers mean anything to them while they are jobless , broke , living paycheck to paycheck , etc , etc , etc .
Y	0	Y	paycheck	I 'm so tired of living paycheck to paycheck .
Y	0	Y	paycheck	It feels great not to be over my head living paycheck to paycheck .
Y	0	Y	paycheck	"of what is best for my children , "" she said . "" Hopefully I 'm making the right decision and said her husband was laid off this year , knows that she would have had to pay the same $60 monthly premium no matter how many hours she worked . "" Living paycheck to paycheck , I made the decision to swallow my pride and go and get county health , "" she said in reference to Medi-Cal , California 's Medicaid health care program ."
Y	0	Y	paycheck	If you make less than $50-$60K a year , you could live by yourself , but chances are , you living paycheck to paycheck .
Y	0	Y	paycheck	My wife and I used to live paycheck to paycheck .
Y	0	Y	paycheck	I personally know people who make twice as much as we do , yet they live paycheck to paycheck .
Y	0	Y	paycheck	Some of you are living paycheck to paycheck , week to week , day by day .
Y	0	Y	paycheck	We knew it was time to get a better income , one that would n't have us living paycheck to paycheck .
Y	0	Y	paycheck	"The military is out for itself , politicians are corrupt , normal people are living paycheck to paycheck if they 're lucky -- who the hell can find a hero ? "" she says , the words rolling out with the unstinting certainty of ideas expressed before . """
Y	0	Y	paycheck	"We 've been living paycheck to paycheck with no backup funds , "" Feitl says . """
Y	0	Y	paycheck	"If you really are living paycheck to paycheck and there 's no slack , then it 's time to really be reviewing what you 're doing , "" Jatras said ."
Y	0	Y	paycheck	A typical HFC borrower is 45 , married , makes $ 35,000 to $ 50,000 a year , has little savings and lives paycheck to paycheck .
Y	0	Y	paycheck	Like many families in the city it serves , Grady Health System lives paycheck to paycheck .
Y	0	Y	paycheck	"You look back now and you see all the bridges you burned and all the bad decisions you made , "" she said . "" Just living paycheck to paycheck , that 's no way to support my children ."
Y	0	Y	paycheck	About four out of 10 households live paycheck to paycheck .
Y	0	Y	paycheck	Increasingly , whole families find themselves in crumbling economy takes its toll in failed businesses and disappearing jobs , more families , particularly those already living paycheck to paycheck , are finding it increasingly difficult to make ends meet .
Y	0	Y	paycheck	"People who are rich do n't need help , but there 's nothing for everyday people who live paycheck to paycheck and who get into a us out big time . "" Martha Smith , an Atlanta grandmother who has been out of work because of health problems , wrote to Taylor about her financial needs and was thrilled when he gave her $ 40 to buy her granddaughter a birthday"
Y	0	Y	paycheck	Living paycheck to paycheck , Chicago 's working class 101 percent to 1,541 percent , a Chicago Sun-Times investigation shows .
Y	0	Y	paycheck	Even when the interest stops after six months -- as some contracts stipulate -- the amount can clobber those who live paycheck to paycheck , as most payday clients do .
Y	0	Y	paycheck	You could call it trickledown economics , except that the only thing that trickled down was the sea of red ink that overwhelmed our state and local governments , forcing them to cut services and raise taxes on those who live paycheck to paycheck .
Y	0	Y	paycheck	The industry has exploded over the past decade by targeting the working poor who live paycheck to paycheck , on higher-income borrowers .
Y	0	Y	paycheck	"It 's extremely frustrating and confusing for young adults who are living paycheck to paycheck and with five- figure student loan debts to see young families living in million-dollar houses . "" Parents are also confused . "" A lot of parents do n't understand why their kids have n't accomplished the traditional markers of adulthood that they did - buying a home , starting"
Y	0	Y	paycheck	"She bought a financing , because the security of having a big cushion in savings and other investments is huge for me after living paycheck to paycheck for most of my life , "" says Tarling , now 40 ."
Y	0	Y	paycheck	And honestly , we were always paycheck to paycheck , struggling a bit , and Vivian always went without , being the youngest one .
Y	0	Y	paycheck	"Once we get jobs and get settled , I know I 'm going to be a little tighter with my money , so I do n't have to live paycheck to paycheck . "" Although experts consider Millennials overall an optimistic bunch , the down economy has made many cynical , saying they have less confidence in traditional approaches to saving money . "" I think my generation feels a lot less financially secure ."
Y	0	Y	paycheck	"The more you leave in the account , the more you accelerate your repayment , "" says Steve Majerus , CMG 's national marketing director . "" People who live paycheck to paycheck will not see much if any acceleration benefit . "" # Borrowers must have good credit scores , and the maximum loan-to-value ratio in California is 75 percent ."
Y	0	Y	paycheck	"This has nothing to do with people who live paycheck to paycheck . """
Y	0	Y	paycheck	Millions of full time lower and middle class employees live paycheck to paycheck , and their best hope may be a staycation .
Y	0	Y	paycheck	"It 's like the difference between someone having a million dollars in the bank and someone who is living paycheck to paycheck . """
Y	0	Y	paycheck	"Shaquil promised his wife that his pursuit , this paycheck to paycheck lifestyle , would have a pot a gold at the end . "" I finally had to just listen to him or I was going to break down , "" she said . "" I did n't know what the future held , but I knew his dream was to"
Y	0	Y	paycheck	"The heartland , often derided by Democrats as ' flyover country , , "" Mr. Cook continues . "" Simply put , Democrats need to expand their sensitivity-training courses to include people who live in small-town and rural America -- middle-class white voters , people who live paycheck to paycheck and whites who attend church at least once a week ."
Y	0	Y	paycheck	Still , the family was living paycheck to paycheck .
Y	0	Y	paycheck	During the meeting , the city 's finance director outlined the various stresses on the city 's budget , telling residents and the council the city is largely operating paycheck to paycheck and that there are no cash reserves .
Y	0	Y	paycheck	We live paycheck to paycheck , but our paycheck is once a year .
Y	0	Y	paycheck	Yeah , well , it 's paycheck to paycheck as long as I 'm renting this place .
Y	0	Y	paycheck	Tommy 's dealin ' with his Wife , and his finances are a Mess , and the young guys , I Mean , those Julio fongulios are Livin ' paycheck to paycheck .
Y	0	Y	paycheck	i live paycheck to paycheck .
Y	0	Y	paycheck	But do n't want to be working paycheck to paycheck the rest of my life every day in retail .
Y	0	Y	paycheck	I ran the credit histories on Matt and his wife . ( babycriesout ) Nothing unusual - - they live paycheck to paycheck just like most honest hard-working civil servants on the island . ( Stevespeakingbabytalk ) Wow !
Y	0	Y	paycheck	"We 're just dumb kids living paycheck to paycheck . """
Y	0	Y	paycheck	"Other people my age live paycheck to paycheck . """
Y	0	Y	paycheck	"You would n't have bought these things if you were living paycheck to paycheck . """
Y	0	Y	paycheck	"Empower yourself to be who you want to be and love that person . ' Cause right now you 're livin ' paycheck to paycheck and the sad thing is , you 're working really hard . # Frankie is momentarily inspired by this postfeminist sitcom speech , but her problems ( her "" justs "" ) are not her lack of education or because she is a woman--she is "" just "" trying to"
Y	0	Y	paycheque	At age 27 , she was living paycheque to paycheque as a pub manager when she began supplementing her income by selling Mary Kay cosmetics one or two nights a week .
Y	0	Y	paycheque	Weve always lived paycheque to paycheque and just made enough for our mortgage , household expenses , and paying off debts , with just a little left for fun .
Y	0	Y	payday	Many are living payday to payday , and some have houses paid for in cities like me , and are sick and tired of moving as they have moved enough over their lifetimes .
Y	0	Y	payday	We as Consumer 's do n't want to spend our Golden years living payday to payday , I surely do n't , and wo n't .
Y	0	Y	payday	I have friends who live payday to payday .
Y	0	Y	payday	"A lot of us live sort of payday to payday . "" Still , she thinks there are ways to snip spending . """
Y	0	Y	payment	"Many small suppliers are living "" payment to payment , "" says John Wilkerson , spokesman for TRW , which makes safety systems ."
Y	0	Y	pc	I use Mesh for PC to PC syncing on large folders that I do n't need in the cloud and also for multiple folders as you can only have 1 SkyDrive folder .
Y	0	Y	pc	Remote Desktop and 2 . PC to PC synchronization .
Y	0	Y	pc	When a remote user tries to do a pc to pc call to another remote user its fails but IM works .
Y	0	Y	pc	The main thing is that you do n't need a switch , so a PC to PC 10-gigabit link CAN be achieved for under 110 !
Y	0	Y	peer	Over the years , the illegal download and sharing of content on peer to peer networks has gained tremendous popularity , which directly harms the content owners who are left deprived of the millions of dollars of revenue they actually deserve .
Y	0	Y	peer	This tactic is because they can not shut down peer to peer or torrent operations .
Y	0	Y	peer	The reduction in information asymmetry in the marketplace and the ability to mobilize people , through the social graph messaging and data , have the potential to unleash peer to peer commerce
Y	0	Y	peer	Remember not all that long ago , and even currently , when the music industry R.I.A.A. ( Recording Industry Association of America ) was suing ' peer to peer ' file sharing software providers for ' making possible ' the sharing the internet , and individuals who used same , to share music files .
Y	0	Y	pelvis	Pelvis to pelvis , the fit perfect , she rubbed aganst him .
Y	0	Y	pelvis	Slow , close , just pelvis to pelvis .
Y	0	Y	pen	The next hour 's spent wandering pen to pen , Rilla naming the strengths and weaknesses of the horses , pointing out stifle joints and gaskins , fetlocks and cannon bones , pasterns and the rest .
N	0	N	people	Sure , we can have fun and get excited about it along the way but in the end itTs not about the things , itTs about what the things give to the people ...... connect people to things and people to people .
N	0	N	people	"While our planning and logistics have been refined ( a lot ! ) over the years , our passion and spirit of truly connecting "" people to people "" has remained the same ."
Y	0	Y	people	This ubiquitous people to people connection with real identities has significant implications for commerce and how we transact in the real world .
Y	0	Y	people	Within the first few days , several Facebook pages emerged , created on people to people basis , to provide timely news and safety information .
Y	0	Y	people	Social and religious issues , politics , relationships ... people to people ... things people could connect with and indirectly be reminded of very similar problems we face today .
Y	0	Y	people	Sponsored by the People to People Ambassadors for Peace program , 50 U.S. child care professionals and guests left San Francisco on May 15 , 1994 aboard a China Airlines jet bound for Beijing , China .
N	0	N	people	"Unidentified "" Friend "" : I received this money because I introduced people to people ."
N	0	N	people	We had 12 years where we made this economy more unequal and unfair , and to move $40 billion off of upper-income people to people barely above the poverty line , it seems to me , is not a good way to go .
N	0	N	people	It 's a really wonderful and revolutionary information resource , you know , which connects people to people and people to information .
Y	0	Y	people	I think it 's going to be a lot more about people to people communication .
Y	0	Y	people	So we 're going to have more gadgets and we 'll also have more people to people communication .
Y	0	Y	people	So that 's the kind of people to people communications possibility .
N	0	N	people	Connecting people to people , buyers to sellers , face to face , it 's that personal touch that makes the difference .
N	0	N	people	I have long felt that it is PEOPLE to PEOPLE more than governments that build bridges of hope , goodwill , mutual respect and understanding among countries and cultures.
N	0	N	people	It 's at its best when it works to connect people to people or the information and services they are looking for .
Y	0	Y	people	"The campers should mingle while snapping and saying , "" people to people "" ."
N	0	N	people	It must connecting people to people , thoughts to ideas and knowledge into learning through the true erection of an enhanced conversation mechanism .
Y	0	Y	people	"The priority is to encourage around the world "" people to people "" relationships ."
Y	0	Y	people	Dwight D. Eisenhower President Eisenhower in the Rose Garden with an early group of organizers of the ( then ) government sponsored People to People organization .
Y	0	Y	people	With that in mind , let me highlight quickly three important dimensions of the work -- and the promise -- that lies ahead of us : strengthening strategic cooperation ; building shared prosperity ; and deepening people to people ties .
N	0	N	people	"The phrase "" people to people "" actually covers tremendous ground in our relationship : science and technology , educational exchange , civil society engagement and innovation ."
Y	0	Y	people	"It all began in the early 1950s under President Eisenhower 's "" People to People "" program , a letter exchange that invited me into the personal lives of people all over the world through words and pictures ."
Y	0	Y	people	"Jerusalem is still at the core of this with the modern addition of crisis hopefully "" blows over , "" we will staff our embassies with culturally literate professionals and step up our "" people to people "" exchanges with Middle Easterners ."
Y	0	Y	people	"It was a big wakeup call . "" Elizabeth Anderson of Edina , Minn. , who spent three weeks in Europe on a People to People tour last summer when she was 14 , saw "" a few too many museums . """
N	0	N	people	It will connect people to people and people to information .
N	0	N	people	It ought to connect people to people - business people , common people , legislators ...
Y	0	Y	people	"Under a program begun by the Clinton administration and continued by President Bush , at least a dozen American companies have been issued licenses to operate "" people to people "" educational tours to 's Office of Foreign Assets Control , which grants the licenses and enforces the Cuban travel ban , has taken a liberal view of what "" people to people "" means ."
Y	0	Y	people	"The tour I took in November , operated by Cross-Cultural Solutions of New Rochelle , N.Y. , was probably more in line with what the Clinton administration had in mind when it approved "" people to people "" programs ."
Y	0	Y	people	Within minutes of our arrival in the , we 're comrades in arms -- picking up the finer points of swing , boogieing to vinyl recordings of Sonny Rollins and Dizzy Gillespie , and discovering the true meaning of people to people . # # Disney is betting a $1.1 billion tune-up of its Disney California Adventure theme park , including a brand-new 12-acre Cars Land , will put it in the winner 's circle rather than stuck in Radiator Springs with a flat tire . # Just in time for the
Y	0	Y	door	When she was a teenager , she and her brother went door to door for a Republican candidate for Congress .
Y	0	Y	day	"Listed as  day to day "" are projected starting safety Parker Orms , a junior who suffered a severe hamstring injury during spring drills , and touted freshman QB Shane Dillon , who underwent surgery on his right ( throwing ) shoulder in February ."
Y	0	Y	people	"The best way to do that is through music , people to people , educational and cultural exchanges . """
Y	0	Y	people	"Saying the new regulations will "" spur private sector activity and encourage entrepreneurship in Cuba , "" Commerce Secretary Penny toward increased engagement that will expand our economic relationship and strengthen our people to people connections with Cuba . """
Y	0	Y	people	"Citizens with U.S. passports can easily obtain a "" tourist card "" good for 30 days by certifying that their trip falls into one of 12 categories , including journalistic , religious or educational activities , the latter of which includes a sort of catch-all "" people to people "" category that most Americans I spoke with traveled under ."
N	0	N	person	Just because encampments have been not strewn throughout the human landscape , it is linked person to person as well as cyber-logistically tied together everywhere through just about every means available .
Y	0	Y	person	Social media , above all , should revolve around connecting person to person .
Y	0	Y	person	It makes me realise the importance of the person to person experience in any form of study , particularly when it is about leadership .
Y	0	Y	person	What brings us together and defines us as decidedly American is different person to person .
Y	0	Y	person	There 's no exact scale its all person to person .
Y	0	Y	person	Reach out , person to person , in those places .
Y	0	Y	person	However , I 'm of the opinion that faith based charity , especially person to person is the best form of charity .
Y	0	Y	person	We 're going person to person , mapping who will come out on caucus night .
Y	0	Y	person	To you the experts here , is it your primary task to find out if a company needs to be devoting more attention to person to person sales , before embarking on the Google ranking challenge ?
Y	0	Y	person	Social Media is a person to person engagement platform where long-term connections with people , brands , and product are fostered .
Y	0	Y	person	Tutor to the one very lucky child of an Indian merchant , while in Rome he spent his time his engaging with people , and if you 're a Christian you will recognize these Roman individuals moved by these anecdotes were talking directly person to person with God , among them a condemned prisoner .
Y	0	Y	person	"is partaking in it and if my memory serves me correct , Huddinge is part of Roslagstulls sukhus affiliated with Karolinska Institutet and Karolinska sjukhuset I think its important to stress that Mental illness is a psycho-social disability because it affects a person occassionally not always - its temporary or on/off depending on person to person and case to case - its important to note that mental illnesses are "" invisible "" Non Communicable Diseases that are only detectable by changes in thoughts ( rationale or cognition ) , emotions ( feelings ) and behavioral factors"
Y	0	Y	person	"and if my memory serves me correct , Huddinge is part of Roslagstulls sukhus affiliated with Karolinska Institutet and Karolinska sjukhuset I think its important to stress that Mental illness is a psycho-social disability because it affects a person occassionally not always - its temporary or on/off depending on person to person and case to case - its important to note that mental illnesses are "" invisible "" Non Communicable Diseases that are only detectable by changes in thoughts ( rationale or cognition ) , emotions ( feelings ) and behavioral factors"
Y	0	Y	person	In cafes , diners , truck stops , buses , etc the movement has been growing person to person .
Y	0	Y	person	Their plans have been severely damaged by person to person education , but MEDIA not speaking of it by its properly branded name is CRIMINAL on its face , and still allows room for so many to still be corrupted by the lure of some promised future power .
Y	0	Y	person	You decide , but I am willing to risk a little person to person interaction , and I view big huge openings through the center of dwellings as point a to point b , without trying to transact that into cultural capital at the expense of un-named people I victimize .
Y	0	Y	person	In fact , I have never seen a person to person prater for healing that did n't have results .
Y	0	Y	person	I am sure this would be the case for person to person sales .
Y	0	Y	person	I would prefer person to person . it has been so frustrating . nevr sure if i should call and sometimes do n't know where to call .... very sad that have actually recieved any feedback or replies ... thank you I know the feeling .
